"ID","season","week_num","day_of_week","gametime_local","home_team","away_team","home_score","away_score","OT_flag","arrests","division_game"
958,2014.00,17.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Indianapolis",10.00,27.00,,3.00,"y"
959,2015.00,3.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Indianapolis",33.00,35.00,,8.00,"y"
960,2015.00,5.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Buffalo",13.00,14.00,,3.00,"n"
961,2015.00,6.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Miami",10.00,38.00,,3.00,"n"
962,2015.00,7.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Atlanta",7.00,10.00,,4.00,"n"
963,2015.00,10.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Carolina",10.00,27.00,,7.00,"n"
964,2015.00,12.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Oakland",21.00,24.00,,0.00,"n"
965,2015.00,13.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Jacksonville",42.00,39.00,,0.00,"y"
966,2015.00,16.00,"Sunday",12/30/1899 12:00:00,"Tennessee","Houston",6.00,34.00,,12.00,"y"
967,2011.00,1.00,"Sunday",12/30/1899 16:15:00,"Washington","New York Giants",28.00,14.00,,1.00,"y"
968,2011.00,2.00,"Sunday",12/30/1899 13:00:00,"Washington","Arizona",22.00,21.00,,2.00,"n"
969,2011.00,6.00,"Sunday",12/30/1899 13:00:00,"Washington","Philadelphia",13.00,20.00,,1.00,"y"
970,2011.00,9.00,"Sunday",12/30/1899 13:00:00,"Washington","San Francisco",11.00,19.00,,2.00,"n"
971,2011.00,11.00,"Sunday",12/30/1899 13:00:00,"Washington","Dallas",24.00,27.00,"OT",7.00,"y"
972,2011.00,13.00,"Sunday",12/30/1899 13:00:00,"Washington","New York Jets",19.00,34.00,,0.00,"n"
973,2011.00,14.00,"Sunday",12/30/1899 13:00:00,"Washington","New England",27.00,34.00,,2.00,"n"
974,2011.00,16.00,"Saturday",12/30/1899 13:00:00,"Washington","Minnesota",26.00,33.00,,2.00,"n"
975,2012.00,3.00,"Sunday",12/30/1899 13:00:00,"Washington","Cincinnati",31.00,38.00,,5.00,"n"
976,2012.00,5.00,"Sunday",12/30/1899 13:00:00,"Washington","Atlanta",17.00,24.00,,3.00,"n"
977,2012.00,6.00,"Sunday",12/30/1899 16:25:00,"Washington","Minnesota",38.00,26.00,,3.00,"n"
978,2012.00,9.00,"Sunday",12/30/1899 13:00:00,"Washington","Carolina",13.00,21.00,,2.00,"n"
979,2012.00,11.00,"Sunday",12/30/1899 13:00:00,"Washington","Philadelphia",31.00,6.00,,5.00,"y"
980,2012.00,13.00,"Monday",12/30/1899 20:30:00,"Washington","New York Giants",17.00,16.00,,5.00,"y"
981,2012.00,14.00,"Sunday",12/30/1899 13:00:00,"Washington","Baltimore",31.00,28.00,"OT",4.00,"n"
982,2012.00,17.00,"Sunday",12/30/1899 20:20:00,"Washington","Dallas",28.00,18.00,,7.00,"y"
983,2013.00,1.00,"Monday",12/30/1899 19:10:00,"Washington","Philadelphia",27.00,33.00,,7.00,"y"
984,2013.00,3.00,"Sunday",12/30/1899 13:00:00,"Washington","Detroit",20.00,27.00,,2.00,"n"
985,2013.00,7.00,"Sunday",12/30/1899 13:00:00,"Washington","Chicago",45.00,41.00,,1.00,"n"
986,2013.00,9.00,"Sunday",12/30/1899 13:00:00,"Washington","San Diego",30.00,24.00,"OT",3.00,"n"
987,2013.00,12.00,"Monday",12/30/1899 20:40:00,"Washington","San Francisco",6.00,27.00,,4.00,"n"
988,2013.00,13.00,"Sunday",12/30/1899 20:30:00,"Washington","New York Giants",17.00,24.00,,2.00,"y"
989,2013.00,14.00,"Sunday",12/30/1899 13:00:00,"Washington","Kansas City",10.00,45.00,,0.00,"n"
990,2013.00,16.00,"Sunday",12/30/1899 13:00:00,"Washington","Dallas",23.00,24.00,,7.00,"y"
991,2014.00,2.00,"Sunday",12/30/1899 13:00:00,"Washington","Jacksonville",41.00,10.00,,2.00,"n"
992,2014.00,4.00,"Thursday",12/30/1899 20:25:00,"Washington","New York Giants",14.00,45.00,,3.00,"y"
993,2014.00,5.00,"Monday",12/30/1899 20:30:00,"Washington","Seattle",17.00,27.00,,0.00,"n"
994,2014.00,7.00,"Sunday",12/30/1899 13:00:00,"Washington","Tennessee",19.00,17.00,,4.00,"n"
995,2014.00,11.00,"Sunday",12/30/1899 13:00:00,"Washington","Tampa Bay",7.00,27.00,,0.00,"n"
996,2014.00,14.00,"Sunday",12/30/1899 13:00:00,"Washington","St. Louis",0.00,24.00,,3.00,"n"
997,2014.00,16.00,"Saturday",12/30/1899 16:30:00,"Washington","Philadelphia",27.00,24.00,,5.00,"y"
998,2014.00,17.00,"Sunday",12/30/1899 13:00:00,"Washington","Dallas",17.00,44.00,,1.00,"y"
999,2015.00,1.00,"Sunday",12/30/1899 13:00:00,"Washington","Miami",10.00,17.00,,0.00,"n"
1000,2015.00,2.00,"Sunday",12/30/1899 13:00:00,"Washington","St. Louis",24.00,10.00,,0.00,"n"
1001,2015.00,4.00,"Sunday",12/30/1899 13:00:00,"Washington","Philadelphia",23.00,20.00,,1.00,"y"
1002,2015.00,7.00,"Sunday",12/30/1899 13:00:00,"Washington","Tampa Bay",31.00,30.00,,2.00,"n"
1003,2015.00,10.00,"Sunday",12/30/1899 13:00:00,"Washington","New Orleans",47.00,14.00,,2.00,"n"
1004,2015.00,12.00,"Sunday",12/30/1899 13:00:00,"Washington","New York Giants",20.00,14.00,,2.00,"y"
1005,2015.00,13.00,"Monday",12/30/1899 20:30:00,"Washington","Dallas",16.00,19.00,,4.00,"y"
1006,2015.00,15.00,"Sunday",12/30/1899 13:00:00,"Washington","Buffalo",35.00,25.00,,1.00,"n"
